nmr	path	path.name	path.class	rval	Pval	fdr	fwer
XS_VLDL_CE	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.103717454	0.001167666	0.041717379	1
XS_VLDL_CE	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.109602857	0.000599766	0.02974359	1
XS_VLDL_CE	SALVADEHYPOX-PWY	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.105250973	0.000984675	0.038041562	1
XS_VLDL_CE	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.105682796	0.000938156	0.037004831	1
XS_VLDL_CE	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.103693671	0.001170737	0.041791874	1
XS_VLDL_CE	PWY-6527	PWY-6527: stachyose degradation	Carbohydrates Degradation	-0.101059467	0.001560828	0.047766011	1
XS_VLDL_CE	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	0.107337311	0.000778106	0.033733755	1
XS_VLDL_CE	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.101759681	0.001446875	0.046250655	1
XS_VLDL_CE	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.117362841	0.000441138	0.025707699	1
XS_VLDL_CE	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	0.10048615	0.001660213	0.049209883	1
XS_VLDL_CE	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.108649813	0.000669573	0.031187523	1
XS_VLDL_CE	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.105289702	0.000980418	0.037962145	1
XS_VLDL_CE	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.114446664	0.000338204	0.022272017	1
XS_VLDL_CE	PWY0-42	PWY0-42: 2-methylcitrate cycle I	Carboxylates Degradation	0.107606701	0.000793359	0.034142259	1
XS_VLDL_FC	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.105079576	0.001003724	0.038494523	1
XS_VLDL_FC	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.107057502	0.00080326	0.034382802	1
XS_VLDL_FC	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.116607866	0.000260041	0.01905827	1
XS_VLDL_FC	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.104115983	0.001171199	0.041775701	1
XS_VLDL_FC	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	0.112009643	0.000452445	0.025964594	1
XS_VLDL_FC	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.111375635	0.000487578	0.02694493	1
XS_VLDL_TG	VALDEG-PWY	VALDEG-PWY: L-valine degradation I	Amino Acids Degradation	-0.106502632	0.000855384	0.035647178	1
XS_VLDL_TG	PWY3O-1109	PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	Aromatic Compounds Biosynthesis	-0.103873798	0.001154413	0.041416422	1
XS_VLDL_TG	PWY-7199	PWY-7199: pyrimidine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	-0.104091768	0.001120311	0.040919678	1
XS_VLDL_TG	GLYCOLYSIS	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	Glycolysis	-0.111731053	0.000467582	0.026477425	1
XS_VLDL_TG	PWY-7456	PWY-7456: mannan degradation	POLYSACCHARIDES-DEG	-0.103584263	0.001191887	0.04204388	1
XS_VLDL_TG	ANAEROFRUCAT-PWY	ANAEROFRUCAT-PWY: homolactic fermentation	Fermentation	-0.102390892	0.001350769	0.044669747	1
XS_VLDL_TG	PWY-7323	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Carbohydrates Biosynthesis	-0.108991171	0.000643745	0.030725468	1
XS_VLDL_TG	PWY-5154	PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	Amino Acids Biosynthesis	-0.108503033	0.000680972	0.031440804	1
XS_VLDL_TG	PWY-5484	PWY-5484: glycolysis II (from fructose 6-phosphate)	Glycolysis	-0.103049054	0.00125685	0.043086663	1
XS_VLDL_TG	PWY-5659	PWY-5659: GDP-mannose biosynthesis	Carbohydrates Biosynthesis	-0.100271535	0.00169889	0.049929748	1
XS_VLDL_TG	PWY-7654	"PWY-7654: (8E,10E)-dodeca-8,10-dienol biosynthesis"	HORMONE-SYN	-0.108134999	0.000719387	0.032151899	1
IDL_P	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.105856695	0.000920003	0.036699219	1
IDL_P	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.112919263	0.000406142	0.024404762	1
IDL_P	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.116692216	0.000475878	0.026687334	1
IDL_L	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.103123496	0.001246616	0.042910427	1
IDL_L	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.101987586	0.001411471	0.045659676	1
IDL_L	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.113833592	0.000364086	0.023196763	1
IDL_L	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.106589161	0.000889795	0.036153085	1
IDL_L	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.104169365	0.001110718	0.040727981	1
IDL_PL	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.10987806	0.000580904	0.029253312	1
IDL_PL	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.106417953	0.000863609	0.035782404	1
IDL_PL	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.105457777	0.000962137	0.037500795	1
IDL_PL	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.118091907	0.000216543	0.01713555	1
IDL_PL	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.108021763	0.000756879	0.033198438	1
IDL_PL	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.110650291	0.000530883	0.028120805	1
IDL_PL	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.104550632	0.00106468	0.039810629	1
IDL_C	PWY-6122	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	Nucleosides and Nucleotides Biosynthesis	0.103335867	0.001217838	0.042547224	1
IDL_C	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.108090017	0.00071402	0.032085756	1
IDL_C	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.107719283	0.000744946	0.032911754	1
IDL_C	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.115469673	0.000298808	0.020788748	1
IDL_C	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.110285804	0.000553971	0.028789256	1
IDL_C	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.108690979	0.000666408	0.03125	1
IDL_C	PWY-6383	"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis"	Polyprenyl-Biosynthesis	0.112875891	0.000408246	0.024461319	1
IDL_C	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.103540092	0.001190744	0.042057803	1
IDL_C	PWY-1861	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	C1 Compounds Utilization and Assimilation	0.102792619	0.001292703	0.043803443	1
IDL_C	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.107744657	0.000742791	0.032798427	1
IDL_C	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.1140826	0.000353358	0.022829318	1
IDL_C	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	0.103905092	0.001143702	0.041346324	1
IDL_C	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.109966485	0.000574962	0.029190611	1
IDL_C	PWY-6277	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	Nucleosides and Nucleotides Biosynthesis	0.103335867	0.001217838	0.042547224	1
IDL_C	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.110921043	0.000514316	0.027688699	1
IDL_CE	PWY-6121	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	Nucleosides and Nucleotides Biosynthesis	0.102500662	0.001334668	0.044459644	1
IDL_CE	PWY-6122	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	Nucleosides and Nucleotides Biosynthesis	0.106251623	0.000879979	0.036056478	1
IDL_CE	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.103357046	0.001215002	0.042508591	1
IDL_CE	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.102713764	0.001303916	0.043979535	1
IDL_CE	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.106766893	0.000830181	0.03494884	1
IDL_CE	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.106812612	0.000825891	0.034851078	1
IDL_CE	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.114961946	0.00031779	0.021499732	1
IDL_CE	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.110506551	0.000569086	0.029075733	1
IDL_CE	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.103638574	0.001177879	0.041908641	1
IDL_CE	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.100347683	0.001685073	0.049681498	1
IDL_CE	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.119291094	0.000353973	0.022819857	1
IDL_CE	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.100984307	0.001573538	0.047992958	1
IDL_CE	PWY-6277	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	Nucleosides and Nucleotides Biosynthesis	0.106251623	0.000879979	0.036056478	1
IDL_CE	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.10210159	0.001394062	0.0454062	1
IDL_CE	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.109942933	0.000576539	0.029188207	1
IDL_FC	OANTIGEN-PWY	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	Cell Structures Biosynthesis	0.108634997	0.000670715	0.031201201	1
IDL_FC	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.115789723	0.000287393	0.020268757	1
IDL_FC	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.115895966	0.000283695	0.020084555	1
IDL_FC	CODH-PWY	CODH-PWY: reductive acetyl coenzyme A pathway	C1 Compounds Utilization and Assimilation	-0.104468672	0.001074425	0.040018259	1
IDL_FC	GLUTORN-PWY	GLUTORN-PWY: L-ornithine biosynthesis	Amino Acids Biosynthesis	-0.104916094	0.00102221	0.038858561	1
IDL_FC	PWY-6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	Nucleosides and Nucleotides Degradation	-0.105315332	0.000977609	0.037899558	1
IDL_FC	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.114531753	0.00033475	0.022158198	1
IDL_FC	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.109706509	0.000592596	0.029666137	1
IDL_FC	PWY-5532	PWY-5532: adenosine nucleotides degradation IV	Nucleosides and Nucleotides Degradation	0.103005732	0.001361248	0.044847173	1
IDL_FC	PWY-2201	PWY-2201: folate transformations I	Vitamin-Biosynthesis	0.11516993	0.000309882	0.021209328	1
IDL_FC	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	0.118359054	0.000209477	0.016757458	1
IDL_FC	PWY-7224	PWY-7224: purine deoxyribonucleosides salvage	Nucleosides and Nucleotides Biosynthesis	0.111941581	0.000504696	0.027403267	1
IDL_FC	PWY0-42	PWY0-42: 2-methylcitrate cycle I	Carboxylates Degradation	0.113493705	0.000400826	0.024314574	1
L_LDL_P	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.108099469	0.001214319	0.042503581	1
L_LDL_L	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.101899893	0.001424999	0.045792393	1
L_LDL_L	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.103499375	0.001196101	0.042089337	1
L_LDL_L	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.111909555	0.000807902	0.034472501	1
L_LDL_PL	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.10198216	0.001412305	0.045660828	1
L_LDL_PL	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.105952685	0.001519357	0.047278772	1
L_LDL_C	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.108071634	0.000715525	0.032097242	1
L_LDL_C	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.108886634	0.000651555	0.030921554	1
L_LDL_C	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.109425893	0.000612193	0.030133125	1
L_LDL_C	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.115053065	0.000314303	0.021401617	1
L_LDL_C	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.103108818	0.001307739	0.044048605	1
L_LDL_C	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.10098727	0.001573035	0.047999497	1
L_LDL_C	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.122739794	0.000236845	0.017926154	1
L_LDL_C	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.105737983	0.000932359	0.036867937	1
L_LDL_CE	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.103783263	0.001159209	0.041508936	1
L_LDL_CE	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.107520959	0.000761996	0.033315622	1
L_LDL_CE	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.102904019	0.001277014	0.043463578	1
L_LDL_CE	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.107058644	0.000803156	0.034391259	1
L_LDL_CE	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.116049286	0.000511561	0.027599317	1
L_LDL_CE	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.101130933	0.00154883	0.047582195	1
L_LDL_FC	PWY-6174	PWY-6174: mevalonate pathway II (archaea)	Cofactor-Biosynthesis	0.103899739	0.00131746	0.044157272	1
L_LDL_FC	PWY-5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	Fatty Acid and Lipid Biosynthesis	-0.104701786	0.00104692	0.039443419	1
L_LDL_FC	PWY-5973	PWY-5973: cis-vaccenate biosynthesis	Fatty Acid and Lipid Biosynthesis	-0.105846034	0.000921106	0.03670026	1
L_LDL_FC	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.109854251	0.000582514	0.029303443	1
L_LDL_FC	RUMP-PWY	RUMP-PWY: formaldehyde oxidation I	other	0.105152966	0.000995526	0.038317111	1
L_LDL_FC	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.112889939	0.000430544	0.025374593	1
L_LDL_FC	PWY-621	PWY-621: sucrose degradation III (sucrose invertase)	Carbohydrates Degradation	-0.100702934	0.001621969	0.048658748	1
L_LDL_FC	PWY-6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	Fatty Acid and Lipid Biosynthesis	-0.103456234	0.001201802	0.042230858	1
L_LDL_FC	PWY-6168	PWY-6168: flavin biosynthesis III (fungi)	Vitamin-Biosynthesis	0.104357439	0.001087783	0.04019039	1
L_LDL_FC	UDPNAGSYN-PWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	Cell Structures Biosynthesis	0.102510938	0.00133317	0.044437449	1
L_LDL_FC	PWY66-399	PWY66-399: gluconeogenesis III	Carbohydrates Biosynthesis	0.10793132	0.000727109	0.032409942	1
L_LDL_FC	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.110795391	0.000521944	0.027886729	1
M_LDL_P	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.111554178	0.000477435	0.026682862	1
M_LDL_L	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.115184759	0.000309325	0.021183496	1
M_LDL_L	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.105248051	0.001633921	0.048898493	1
M_LDL_C	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.103975506	0.001134826	0.041198102	1
M_LDL_C	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.106161479	0.00088897	0.03614064	1
M_LDL_C	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.104066201	0.001123488	0.041008052	1
M_LDL_C	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.107083518	0.00080089	0.034386514	1
M_LDL_C	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.101361632	0.001579895	0.048111502	1
M_LDL_C	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.121615531	0.000270302	0.019583333	1
M_LDL_C	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.104076207	0.001122244	0.040975828	1
M_LDL_CE	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.11501039	0.000574525	0.029209566	1
M_LDL_FC	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.10851513	0.000680025	0.031400894	1
M_LDL_FC	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.104280072	0.001097164	0.040352197	1
M_LDL_FC	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.119528368	0.000344436	0.022549223	1
M_LDL_TG	PWY-181	PWY-181: photorespiration	Photosynthesis	-0.106773692	0.000829542	0.034962432	1
S_LDL_P	LYSINE-AMINOAD-PWY	LYSINE-AMINOAD-PWY: L-lysine biosynthesis IV	Amino Acids Biosynthesis	0.115169173	0.000309911	0.021203252	1
S_LDL_L	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.101802925	0.001440095	0.046076681	1
S_LDL_PL	PWY-7323	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Carbohydrates Biosynthesis	-0.106413117	0.000864081	0.035798658	1
S_LDL_PL	PWY-5659	PWY-5659: GDP-mannose biosynthesis	Carbohydrates Biosynthesis	-0.10908152	0.000637066	0.030622837	1
S_LDL_C	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.111213	0.000496992	0.027186147	1
S_LDL_C	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.111699624	0.000469319	0.0264664	1
S_LDL_C	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.110985004	0.000510473	0.02758665	1
S_LDL_C	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.11452793	0.000334905	0.022167539	1
S_LDL_C	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.103880315	0.001201914	0.04222446	1
S_LDL_C	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.103656123	0.0011756	0.041846243	1
S_LDL_C	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.109599548	0.000599996	0.029731967	1
S_LDL_CE	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.108068902	0.000715749	0.032103736	1
S_LDL_CE	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.110092561	0.000566587	0.029018806	1
S_LDL_CE	PWY-6703	PWY-6703: preQ0 biosynthesis	Secondary Metabolites Biosynthesis	0.109033004	0.000640645	0.030650593	1
S_LDL_CE	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.111760955	0.000465935	0.026420582	1
S_LDL_CE	PWY-6165	PWY-6165: chorismate biosynthesis II (archaea)	Aromatic Compounds Biosynthesis	0.102285977	0.001430023	0.045837724	1
S_LDL_CE	PWY-7383	"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"	Fermentation	0.100824122	0.001600944	0.048453865	1
S_LDL_CE	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.108324003	0.000695119	0.031519824	1
S_LDL_FC	PWY-6606	PWY-6606: guanosine nucleotides degradation II	Nucleosides and Nucleotides Degradation	-0.108094597	0.000713645	0.032101818	1
S_LDL_FC	PWY-6608	PWY-6608: guanosine nucleotides degradation III	Nucleosides and Nucleotides Degradation	-0.101902176	0.001424645	0.045813953	1
S_LDL_FC	P241-PWY	P241-PWY: coenzyme B biosynthesis	Cofactor-Biosynthesis	0.104233275	0.001102875	0.040480769	1
S_LDL_FC	TRNA-CHARGING-PWY	TRNA-CHARGING-PWY: tRNA charging	Aminoacyl-tRNAs-Charging	0.106775898	0.000829334	0.034960711	1
S_LDL_FC	P261-PWY	P261-PWY: coenzyme M biosynthesis I	Cofactor-Biosynthesis	0.1204692	0.000308934	0.021173275	1
S_LDL_FC	PWY-241	"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	Photosynthesis	0.102681642	0.001308509	0.044031457	1
S_LDL_TG	PWY-7338	"PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)"	Fatty-Acid-and-Lipid-Degradation	-0.110361662	0.000820326	0.034764686	1
S_LDL_TG	PWY-7337	PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)	Fatty-Acid-and-Lipid-Degradation	-0.110361662	0.000820326	0.034764686	1
